Date,Open,High,Low,Close,Adj Close,Volume
2016-12-14,40.79600143432617,41.2130012512207,40.638999938964844,40.894500732421875,40.894500732421875,35994000
2016-12-15,40.86800003051758,41.150001525878906,40.599998474121094,40.782501220703125,40.782501220703125,35394000
2016-12-16,40.91550064086914,40.959999084472656,40.40599822998047,40.492000579833984,40.492000579833984,51978000
2016-12-19,40.4640007019043,40.81100082397461,40.224998474121094,40.625,40.625,25272000
2016-12-20,40.66849899291992,40.824501037597656,40.54999923706055,40.7599983215332,40.7599983215332,25438000
2016-12-21,40.7859992980957,40.7859992980957,40.255001068115234,40.61000061035156,40.61000061035156,29192000
2016-12-22,40.45500183105469,40.55350112915039,40.30149841308594,40.48400115966797,40.48400115966797,22632000
2016-12-23,40.4005012512207,40.548500061035156,40.25550079345703,40.38999938964844,40.38999938964844,15310000
2016-12-27,40.433998107910156,40.79999923706055,40.290000915527344,40.496498107910156,40.496498107910156,19520000
2016-12-28,40.666500091552734,40.666500091552734,40.12200164794922,40.22850036621094,40.22850036621094,24296000
2016-12-29,40.11650085449219,40.287498474121094,39.90700149536133,40.14400100708008,40.14400100708008,21148000
2016-12-30,40.160499572753906,40.16450119018555,39.48099899291992,39.622501373291016,39.622501373291016,34718000
2017-01-03,40.03099822998047,40.571998596191406,39.84450149536133,40.4005012512207,40.4005012512207,39180000
2017-01-04,40.49449920654297,40.67150115966797,40.205501556396484,40.38850021362305,40.38850021362305,30306000
2017-01-05,40.375,40.6870002746582,40.29600143432617,40.6510009765625,40.6510009765625,26810000
2017-01-06,40.7495002746582,41.448001861572266,40.57500076293945,41.260501861572266,41.260501861572266,40342000
2017-01-09,41.31850051879883,41.52149963378906,41.08100128173828,41.35900115966797,41.35900115966797,28178000
2017-01-10,41.35350036621094,41.47050094604492,41.15700149536133,41.300498962402344,41.300498962402344,23948000
2017-01-11,41.33100128173828,41.494998931884766,41.07350158691406,41.49300003051758,41.49300003051758,26508000
2017-01-12,41.41899871826172,41.51900100708008,41.050498962402344,41.47650146484375,41.47650146484375,26990000
2017-01-13,41.54999923706055,41.73249816894531,41.47600173950195,41.547000885009766,41.547000885009766,25804000
2017-01-17,41.5,41.50899887084961,41.15999984741211,41.37300109863281,41.37300109863281,28818000
2017-01-18,41.4900016784668,41.490501403808594,41.20399856567383,41.45100021362305,41.45100021362305,20554000
2017-01-19,41.45000076293945,41.650001525878906,41.198001861572266,41.21849822998047,41.21849822998047,21410000
2017-01-20,41.454498291015625,41.46200180053711,41.22999954223633,41.40850067138672,41.40850067138672,26124000
2017-01-23,41.580501556396484,42.277000427246094,41.435001373291016,42.221500396728516,42.221500396728516,49148000
2017-01-24,42.3489990234375,42.57600021362305,42.11399841308594,42.47650146484375,42.47650146484375,33768000
2017-01-25,42.6775016784668,42.93949890136719,42.48699951171875,42.92250061035156,42.92250061035156,33108000
2017-01-26,42.95249938964844,43.04999923706055,42.5260009765625,42.8489990234375,42.8489990234375,69866000
2017-01-27,42.95000076293945,43.349998474121094,42.095001220703125,42.25149917602539,42.25149917602539,75050000
2017-01-30,41.85300064086914,41.86149978637695,41.05149841308594,41.19150161743164,41.19150161743164,70338000
2017-01-31,40.974998474121094,41.153499603271484,40.66999816894531,41.009498596191406,41.009498596191406,40404000
2017-02-01,41.20000076293945,41.20000076293945,40.61249923706055,40.762001037597656,40.762001037597656,45020000
2017-02-02,40.75,41.22800064086914,40.602500915527344,40.91299819946289,40.91299819946289,33784000
2017-02-03,41.15650177001953,41.30649948120117,40.967498779296875,41.006500244140625,41.006500244140625,30562000
2017-02-06,41.04600143432617,41.11949920654297,40.714500427246094,41.08100128173828,41.08100128173828,27018000
2017-02-07,41.275001525878906,41.59600067138672,41.16450119018555,41.46149826049805,41.46149826049805,33332000
